trial_index,target_freq_hz,channel,frequency_hz,exact_amp_uv,exact_snr_db,is_posterior
5,9.0,PO8,18.0,0.22551241782758855,8.102583834943879,True
5,9.0,Fpz,28.0,0.057258237754861725,-5.512021968995544,False
5,9.0,Fp2,28.0,0.1193073904244267,1.3628562137773417,False
5,9.0,F3,28.0,0.07136231720507136,1.6713637027779307,False
5,9.0,Fz,28.0,0.07023175084798196,1.8123872472852276,False
5,9.0,F4,28.0,0.11913525502959835,2.4070312139544026,False
5,9.0,F8,28.0,0.17521212561572364,-1.7055755052532344,False
5,9.0,FC1,28.0,0.06524835649867242,2.798917735878029,False
5,9.0,FC2,28.0,0.03377975307519232,-5.312128478164078,False
5,9.0,FC6,28.0,0.1525898163251841,5.05045175132926,False
5,9.0,T7,28.0,0.14903407570942148,8.928537654019527,False
5,9.0,C3,28.0,0.00889611738450199,-13.114259711220264,False
5,9.0,Cz,28.0,0.01596180709901526,-9.431298741882907,False
5,9.0,C4,28.0,0.06520936045769096,5.271662916304088,False
5,9.0,T8,28.0,0.034180141351252066,-7.3559727922461215,False
5,9.0,CP5,28.0,0.02930857241067033,-5.761450532686565,False
5,9.0,CP1,28.0,0.043400772435436955,0.008411077961521511,False
5,9.0,CP6,28.0,0.026763290499422818,-6.266035052464813,False
5,9.0,P7,28.0,0.03752393865601988,-6.12124771874514,True
5,9.0,P3,28.0,0.04879774736085302,-0.8695291233616164,True
5,9.0,Pz,28.0,0.023169937418258083,-8.825759148991176,True
5,9.0,P4,28.0,0.045559269026970904,-0.7928002063370055,True
5,9.0,P8,28.0,0.05211220203655695,-2.536551104217031,True
5,9.0,POz,28.0,0.08345045621110211,5.91685438494729,True
5,9.0,O1,28.0,0.05053164148829188,-2.2877688418256277,True
5,9.0,Oz,28.0,0.04020893793058822,-5.797072706848178,True
5,9.0,O2,28.0,0.029888734182851876,-8.90770267500403,True
5,9.0,AF7,28.0,0.07420898488683651,-11.25213772897719,False
5,9.0,AF3,28.0,0.06086011729198327,-4.6384006053572,False
5,9.0,AF4,28.0,0.09970973582553591,-0.019633616975770908,False
5,9.0,AF8,28.0,0.15987437284260222,-2.1294746664745965,False
5,9.0,F1,28.0,0.07426705644052611,1.8791413456413641,False
5,9.0,F2,28.0,0.012476524497053429,-15.113298758405268,False
5,9.0,F6,28.0,0.14441516047475778,-3.093523628322246,False
5,9.0,FC3,28.0,0.028158515544437022,-5.0812477120690485,False
5,9.0,FCz,28.0,0.04542955817011318,-1.7312721476912774,False
5,9.0,FC4,28.0,0.03348085100262539,-4.953977818376086,False
5,9.0,C5,28.0,0.02828147014846799,-7.2075136553624155,False
5,9.0,C1,28.0,0.006140926643462624,-18.668762708377148,False
5,9.0,C2,28.0,0.07797552517418999,2.6422442073285985,False
5,9.0,C6,28.0,0.16255443732520303,10.299202854936933,False
5,9.0,CP3,28.0,0.015341218761050131,-7.436930261195432,False
5,9.0,CPz,28.0,0.023082940329946587,-6.139376629693677,False
5,9.0,CP4,28.0,0.030828525188200593,-3.594649316733871,False
5,9.0,P5,28.0,0.045426619159640864,-4.651176303895619,True
5,9.0,P1,28.0,0.038882237751939046,-1.6339189383623853,False
5,9.0,P2,28.0,0.05155319351919393,0.5663328731047466,False
5,9.0,PO5,28.0,0.012658557862868255,-13.649270725218546,False
5,9.0,PO3,28.0,0.025997014388621013,-8.016943550762782,True
5,9.0,PO4,28.0,0.012691885271330867,-12.05507928468629,True
5,9.0,PO6,28.0,0.013525945370017965,-12.289138462932414,False
5,9.0,FT7,28.0,0.053578103311528666,-3.329110371787199,False
5,9.0,TP7,28.0,0.08819145689179532,-1.0208030172258222,False
5,9.0,TP8,28.0,0.06532892080798505,8.262772269195526,False
5,9.0,PO7,28.0,0.028721256640975787,-7.100353881415222,True
5,9.0,PO8,28.0,0.02979922514243991,-7.791863259269393,True
6,14.0,Fpz,9.0,0.2532583328219296,-3.6353617385042507,False
6,14.0,Fp2,9.0,0.19353079085519811,-3.5965510232803717,False
6,14.0,F3,9.0,0.12438527520576494,0.7833731319990224,False
6,14.0,Fz,9.0,0.10847916804305667,-1.4348077678130604,False
6,14.0,F4,9.0,0.19486950296258124,1.038837303890683,False
6,14.0,F8,9.0,0.18753279961571548,-1.5683813843926595,False
6,14.0,FC1,9.0,0.08414885193140305,-6.878044402516892,False
6,14.0,FC2,9.0,0.23618424266323731,1.0075773219722426,False
6,14.0,FC6,9.0,0.08768836876206429,-5.958643440732821,False
6,14.0,T7,9.0,0.12768712965456336,-4.499212724391207,False
6,14.0,C3,9.0,0.10358725398049991,-0.46583097477346574,False
6,14.0,Cz,9.0,0.1641967273089515,-2.262477964131754,False
6,14.0,C4,9.0,0.11851680762673154,-3.706600656452353,False
6,14.0,T8,9.0,0.09575950121364459,-2.055438273029932,False
6,14.0,CP5,9.0,0.09980870796904948,-3.521174369853293,False
6,14.0,CP1,9.0,0.15847526421137562,-0.41364057778021723,False
6,14.0,CP6,9.0,0.08321528025244551,-7.3227059798042236,False
6,14.0,P7,9.0,0.22924889981632493,2.4258029029668147,True
6,14.0,P3,9.0,0.08047444724309204,-6.156787682434343,True
6,14.0,Pz,9.0,0.21228543277567882,1.302519566134737,True
6,14.0,P4,9.0,0.08998495865027327,-4.508780464085074,True
6,14.0,P8,9.0,0.2073697914767229,4.954674787782974,True
6,14.0,POz,9.0,0.17979632387830966,0.19901079818313805,True
6,14.0,O1,9.0,0.1575754071336494,-1.850834682141527,True
6,14.0,Oz,9.0,0.2778168933801858,2.9713267343831746,True
6,14.0,O2,9.0,0.39753326191950106,2.0478363844411414,True
6,14.0,AF7,9.0,0.11721850520784861,-11.438021143286544,False
6,14.0,AF3,9.0,0.2695861032697768,-2.6142014383236956,False
6,14.0,AF4,9.0,0.16866748901928763,-5.34946348706579,False
6,14.0,AF8,9.0,0.2201153711685457,-0.5205003554906545,False
6,14.0,F1,9.0,0.11331791994866497,0.13834292573956647,False
6,14.0,F2,9.0,0.1310564347153187,-2.8844168720252794,False
6,14.0,F6,9.0,0.19191786965867094,-1.7705374199155102,False
6,14.0,FC3,9.0,0.15681231812423663,1.0360341135165054,False
6,14.0,FCz,9.0,0.2829661852172247,3.520603123252577,False
6,14.0,FC4,9.0,0.2818516910618512,5.313470099445544,False
6,14.0,C5,9.0,0.18661115538059747,2.78102295744066,False
6,14.0,C1,9.0,0.05728299295576428,-9.143131614043543,False
6,14.0,C2,9.0,0.20063483812184657,0.43748029800971727,False
6,14.0,C6,9.0,0.0643064644184425,-5.836790622488928,False
6,14.0,CP3,9.0,0.1607997477692443,0.18420423620706117,False
6,14.0,CPz,9.0,0.1349572818519462,-2.8448680235231723,False
6,14.0,CP4,9.0,0.18609003416657566,1.698101702818857,False
6,14.0,P5,9.0,0.21145620226265444,1.7992453429335642,True
6,14.0,P1,9.0,0.07948572372245331,-6.252370005341255,False
6,14.0,P2,9.0,0.17897327216539208,1.2815680552953637,False
6,14.0,PO5,9.0,0.07130301587385142,-6.34042395486611,False
6,14.0,PO3,9.0,0.10261267404478598,-3.7634746677051663,True
6,14.0,PO4,9.0,0.368258935261369,5.662251182362556,True
6,14.0,PO6,9.0,0.38847990416568295,6.136004534122934,False
6,14.0,FT7,9.0,0.10632604380080427,-5.989801535073608,False
6,14.0,TP7,9.0,0.20505977602605527,0.29837962551381225,False
6,14.0,TP8,9.0,0.07223249944175976,-6.331305863806661,False
6,14.0,PO7,9.0,0.10362082282496415,-3.8056332817823035,True
6,14.0,PO8,9.0,0.2667787995486763,0.8851682945488764,True
6,14.0,Fpz,14.0,0.11414112173277302,-5.143932388913926,False
6,14.0,Fp2,14.0,0.1482554614434249,-2.0870796075224076,False
6,14.0,F3,14.0,0.145456320322869,4.842974268869382,False
6,14.0,Fz,14.0,0.14806116492106855,6.1505673344604865,False
6,14.0,F4,14.0,0.20442522137970692,6.881840005171903,False
6,14.0,F8,14.0,0.19471306500584865,0.3955561725738641,False
6,14.0,FC1,14.0,0.25916698410775746,10.171832853076308,False
6,14.0,FC2,14.0,0.14099796997746153,5.379363911132872,False
6,14.0,FC6,14.0,0.2525133880809495,7.285302601800046,False
6,14.0,T7,14.0,0.23023934078529984,8.002389427052572,False
6,14.0,C3,14.0,0.21602025895259797,8.17230441809826,False
6,14.0,Cz,14.0,0.25717778253011453,14.05698126592328,False
6,14.0,C4,14.0,0.0574288530904949,-4.368124609928962,False
6,14.0,T8,14.0,0.2556961238887611,5.29735575564068,False
6,14.0,CP5,14.0,0.4043363643668165,12.399115869623042,False
6,14.0,CP1,14.0,0.16446017570439816,4.817372289931218,False
6,14.0,CP6,14.0,0.05462260239241289,-2.211871025317468,False
6,14.0,P7,14.0,0.15642222470885495,3.395277505526333,True
6,14.0,P3,14.0,0.10625678966048245,-0.928753833592245,True
6,14.0,Pz,14.0,0.17316100994877365,4.64843020401857,True
6,14.0,P4,14.0,0.19036167853324998,8.834478843670336,True
6,14.0,P8,14.0,0.23783193915880327,11.634367578728286,True
6,14.0,POz,14.0,0.36320706564074545,10.642186066911648,True
6,14.0,O1,14.0,0.8514920142040288,16.711159843045653,True
6,14.0,Oz,14.0,0.8917831579824328,17.875334299595394,True
6,14.0,O2,14.0,0.7839681979231647,11.87933313230857,True
6,14.0,AF7,14.0,0.09480059372744787,-4.3838526762587895,False
6,14.0,AF3,14.0,0.1402566275994259,-2.906182362491201,False
6,14.0,AF4,14.0,0.14781550239062274,-2.7965379091300506,False
6,14.0,AF8,14.0,0.17957102227097022,-0.32361104263175866,False
6,14.0,F1,14.0,0.16344782890198217,6.6261321638200545,False
6,14.0,F2,14.0,0.18676264738118642,5.810525534192257,False
6,14.0,F6,14.0,0.18279714891980003,0.11310299175957736,False
6,14.0,FC3,14.0,0.2168598523067179,8.225841850923079,False
6,14.0,FCz,14.0,0.10935037121100567,4.345346288105033,False
6,14.0,FC4,14.0,0.12145833349549098,4.16102305893647,False
6,14.0,C5,14.0,0.24953798845004596,10.158027326937667,False
6,14.0,C1,14.0,0.18455043677548716,8.017627340639597,False
6,14.0,C2,14.0,0.07136689192448409,-0.17760043285547827,False
6,14.0,C6,14.0,0.1328929839600321,2.1849521439921697,False
6,14.0,CP3,14.0,0.2421359466216296,9.76519647499249,False
6,14.0,CPz,14.0,0.11365132143610192,3.702492955088192,False
6,14.0,CP4,14.0,0.1346117814689793,4.056475259974407,False
6,14.0,P5,14.0,0.14887767576657437,-0.630935085495295,True
6,14.0,P1,14.0,0.20002349612285236,2.6732742745748608,False
6,14.0,P2,14.0,0.22349863914653445,7.139553075257642,False
6,14.0,PO5,14.0,0.3083711028715789,9.392697542144395,False
6,14.0,PO3,14.0,0.31412656527715693,9.7615118605889,True
6,14.0,PO4,14.0,0.5393597249756981,10.68386192011075,True
6,14.0,PO6,14.0,0.5255269936015355,10.368400146223294,False
6,14.0,FT7,14.0,0.22428900844721758,7.241695664580201,False
6,14.0,TP7,14.0,0.28057656705833095,7.73801308656454,False
6,14.0,TP8,14.0,0.059025293441168795,-2.1554339550979495,False
6,14.0,PO7,14.0,0.3169077325355514,10.549141243576221,True
6,14.0,PO8,14.0,0.4995015752415418,14.283509372786089,True
6,14.0,Fpz,18.0,0.024811098583225024,-12.809355558862626,False
6,14.0,Fp2,18.0,0.13084242589724218,2.796767618906574,False
6,14.0,F3,18.0,0.0428611489809532,-4.8310218275878665,False
6,14.0,Fz,18.0,0.06375031428189361,-2.780340867649026,False
6,14.0,F4,18.0,0.20316624844358525,9.10993641942537,False
6,14.0,F8,18.0,0.2171954982472323,7.944657729215331,False
6,14.0,FC1,18.0,0.016318487250202567,-12.423792708431645,False
6,14.0,FC2,18.0,0.07765833244455762,2.5577967785293803,False
6,14.0,FC6,18.0,0.09422140560341585,1.5077214259129998,False
6,14.0,T7,18.0,0.20011862827876864,7.048149158439961,False
6,14.0,C3,18.0,0.04452209539869413,-3.0059253530392045,False
6,14.0,Cz,18.0,0.09353399859178478,2.7736377912846426,False
6,14.0,C4,18.0,0.16867490058206788,4.086227455225488,False
6,14.0,T8,18.0,0.11215611575658133,-2.607402344217815,False
6,14.0,CP5,18.0,0.08780056782489323,0.26221653388218125,False
6,14.0,CP1,18.0,0.0625133348739126,-0.0644592381546805,False
6,14.0,CP6,18.0,0.02396663316109483,-6.804669760685825,False
6,14.0,P7,18.0,0.2304930231355292,7.5861768507707685,True
6,14.0,P3,18.0,0.014384230298679817,-14.758504884578612,True
6,14.0,Pz,18.0,0.027027156084032274,-6.453621789331672,True
6,14.0,P4,18.0,0.050149009564769045,-5.042692410092144,True
6,14.0,P8,18.0,0.1095674384322282,6.346906140042419,True
6,14.0,POz,18.0,0.03854453885129529,-6.568693139912933,True
6,14.0,O1,18.0,0.1859175729288651,7.79314155871957,True
6,14.0,Oz,18.0,0.20541449481102655,6.370280474793147,True
6,14.0,O2,18.0,0.21317262729321176,6.33161192583361,True
6,14.0,AF7,18.0,0.1767318418746025,4.832201546338185,False
6,14.0,AF3,18.0,0.04049522281890063,-8.969056689751898,False
6,14.0,AF4,18.0,0.12425456655013963,3.351988662591567,False
6,14.0,AF8,18.0,0.20667465131441706,6.676512494337055,False
6,14.0,F1,18.0,0.046762459327461876,-5.634535982144216,False
6,14.0,F2,18.0,0.09400568179163292,1.1440681052481192,False
6,14.0,F6,18.0,0.2283933157061064,8.277559350086115,False
6,14.0,FC3,18.0,0.09851520973249776,0.7154275905476543,False
6,14.0,FCz,18.0,0.07748124450003027,-0.9816840643041558,False
6,14.0,FC4,18.0,0.12757247321537896,11.069564512907313,False
6,14.0,C5,18.0,0.1071147588589372,3.4114423155809437,False
6,14.0,C1,18.0,0.060371184860167466,2.879041090129842,False
6,14.0,C2,18.0,0.09333738253890173,4.018485763508911,False
6,14.0,C6,18.0,0.02463603775486283,-12.075624524299899,False
6,14.0,CP3,18.0,0.07568928917998757,1.1506154962669022,False
6,14.0,CPz,18.0,0.09201069349246725,6.478832224835593,False
6,14.0,CP4,18.0,0.08057550826769984,2.6462142656238665,False
6,14.0,P5,18.0,0.1006830641096272,-1.0014533692382397,True
6,14.0,P1,18.0,0.11214717481602718,2.224903470924025,False
6,14.0,P2,18.0,0.09555140556056368,4.82980766735492,False
6,14.0,PO5,18.0,0.06423423318159381,0.49631996195171424,False
6,14.0,PO3,18.0,0.05969428351109767,1.080148063294901,True
6,14.0,PO4,18.0,0.061428093292924674,0.043007205506386155,True
6,14.0,PO6,18.0,0.043031161317539646,-4.7219320251515615,False
6,14.0,FT7,18.0,0.04003411698700978,-9.61367103057928,False
6,14.0,TP7,18.0,0.22921061834117865,7.323272698635738,False
6,14.0,TP8,18.0,0.10186855215486167,5.297422620717189,False
6,14.0,PO7,18.0,0.05758298280988558,-0.5335112754690338,True
6,14.0,PO8,18.0,0.1324985644698944,3.788111564963688,True
6,14.0,Fpz,28.0,0.031755721716576125,-9.936288115485898,False
6,14.0,Fp2,28.0,0.07933704203085087,-1.816596134151109,False
6,14.0,F3,28.0,0.07615039432612755,2.4961596501129764,False
6,14.0,Fz,28.0,0.08209790184209767,2.843594577488023,False
6,14.0,F4,28.0,0.0854467839180968,3.763782663948922,False
6,14.0,F8,28.0,0.167015748126407,3.1476008641357573,False
6,14.0,FC1,28.0,0.09956347513786354,8.823059432932421,False
6,14.0,FC2,28.0,0.11183440185838116,9.452419042377993,False
6,14.0,FC6,28.0,0.026094471132667038,-13.61723332998652,False
6,14.0,T7,28.0,0.08379279589817636,3.554046553101811,False
6,14.0,C3,28.0,0.09433507791824151,7.510179101520462,False
6,14.0,Cz,28.0,0.09114331726877092,9.887391810304448,False
6,14.0,C4,28.0,0.07587675289144617,-2.0597358664070025,False
6,14.0,T8,28.0,0.07639848220211166,-0.8521106440757076,False
6,14.0,CP5,28.0,0.049237174338324634,0.34212315297173135,False
6,14.0,CP1,28.0,0.05312068285744928,4.239340928383204,False
6,14.0,CP6,28.0,0.03508735238790501,-5.134887365374146,False
6,14.0,P7,28.0,0.07958777426138111,2.900752054135769,True
6,14.0,P3,28.0,0.03142167828633791,-4.94722140011432,True
6,14.0,Pz,28.0,0.01932595551645175,-7.707407854177544,True
6,14.0,P4,28.0,0.041753722718526384,-4.515680626014986,True
6,14.0,P8,28.0,0.10798091423583094,3.172537084563018,True
6,14.0,POz,28.0,0.07621360785983342,3.62416573972372,True
6,14.0,O1,28.0,0.21414414083754335,8.723619287448454,True
6,14.0,Oz,28.0,0.1309541509051193,4.368913724853626,True
6,14.0,O2,28.0,0.16278934027358238,5.410178364343424,True
6,14.0,AF7,28.0,0.07630913471102435,-4.546361672500615,False
6,14.0,AF3,28.0,0.03594623903034096,-7.889167003190314,False
6,14.0,AF4,28.0,0.07116957631851732,-2.6807506033082333,False
6,14.0,AF8,28.0,0.18271352403535238,4.447284309640712,False
6,14.0,F1,28.0,0.07594887650399214,3.645270822759921,False
6,14.0,F2,28.0,0.10816293395267834,8.153225597010845,False
6,14.0,F6,28.0,0.16358792357417282,3.494100732354364,False
6,14.0,FC3,28.0,0.06749244154794795,0.12028204278074783,False
6,14.0,FCz,28.0,0.11020712486457421,10.73319728114366,False
6,14.0,FC4,28.0,0.026082009645030862,-4.226701850568601,False
6,14.0,C5,28.0,0.050735983130088,-0.8994894487382179,False
6,14.0,C1,28.0,0.07557752827876693,4.30228014069389,False
6,14.0,C2,28.0,0.021764531488619773,-6.969426576309035,False
6,14.0,C6,28.0,0.11516022378877151,4.196577766242833,False
6,14.0,CP3,28.0,0.04935627039834607,0.997810049406065,False
6,14.0,CPz,28.0,0.11446898551291682,13.176976037652794,False
6,14.0,CP4,28.0,0.027396431002239503,-6.4764194051236395,False
6,14.0,P5,28.0,0.11114085403217641,3.3096822686514398,True
6,14.0,P1,28.0,0.05142421396046463,-1.5094411097007243,False
6,14.0,P2,28.0,0.05975891610327882,4.724099077506401,False
6,14.0,PO5,28.0,0.1285806115702022,6.690911133692636,False
6,14.0,PO3,28.0,0.12694847816320612,6.013308604316895,True
6,14.0,PO4,28.0,0.051460987625392036,2.1359451812215124,True
6,14.0,PO6,28.0,0.044774669484124736,0.21431632412864526,False
6,14.0,FT7,28.0,0.11858533878442652,3.577203606882237,False
6,14.0,TP7,28.0,0.05673707456251792,-1.4892609649223785,False
6,14.0,TP8,28.0,0.04238888664928362,-2.873646726339962,False
6,14.0,PO7,28.0,0.1223907580322632,5.414107176737341,True
6,14.0,PO8,28.0,0.06814019863958073,0.9163526794644455,True
7,9.0,Fpz,9.0,0.11468255308730198,3.872437364593546,False
7,9.0,Fp2,9.0,0.11806884997786192,2.0075648520986604,False
7,9.0,F3,9.0,0.12546649465745235,1.792723370308974,False
7,9.0,Fz,9.0,0.12105384671318274,2.2212221699279615,False
7,9.0,F4,9.0,0.09260270021151147,-4.208647964717407,False
7,9.0,F8,9.0,0.08968755234224891,-0.9373553608004046,False
7,9.0,FC1,9.0,0.28155426107775605,6.868792589772457,False
7,9.0,FC2,9.0,0.16016692754184686,2.7539184995778605,False
7,9.0,FC6,9.0,0.12781240966564977,-1.505447864924629,False
7,9.0,T7,9.0,0.38976636256808544,6.450209659979723,False
7,9.0,C3,9.0,0.2778901501193722,11.473403283335431,False
7,9.0,Cz,9.0,0.03128668052621263,-9.259256847366677,False
7,9.0,C4,9.0,0.34459059090245286,5.101282758164456,False
7,9.0,T8,9.0,0.11565713424311042,-0.3852157618120599,False
7,9.0,CP5,9.0,0.22507645299717577,5.026927804610851,False
7,9.0,CP1,9.0,0.20916520615132916,2.3134545644752644,False
7,9.0,CP6,9.0,0.18702911529132749,4.043378827578113,False
7,9.0,P7,9.0,0.46328732838392694,9.246106671649756,True
7,9.0,P3,9.0,0.12418419231174754,-1.1438968505475289,True
7,9.0,Pz,9.0,0.24063310514882244,4.3233335110608975,True
7,9.0,P4,9.0,0.2537465082441969,5.550672269021892,True
7,9.0,P8,9.0,0.33023833621810217,7.166848526725095,True
7,9.0,POz,9.0,0.5227645929217434,13.969211331564606,True
7,9.0,O1,9.0,1.078967051463023,18.003735590881757,True
7,9.0,Oz,9.0,1.192967530827237,18.930801604824158,True
7,9.0,O2,9.0,0.6395310396738629,9.968990601212123,True
7,9.0,AF7,9.0,0.16132273183840237,1.714800473953886,False
7,9.0,AF3,9.0,0.12405688110117448,3.048787279409886,False
7,9.0,AF4,9.0,0.1059181604913999,1.0425391794389431,False
7,9.0,AF8,9.0,0.08622454437655358,-1.0562403555693478,False
7,9.0,F1,9.0,0.12478556770697441,2.482682030897651,False
7,9.0,F2,9.0,0.10465794074435573,-3.5859565169343437,False
7,9.0,F6,9.0,0.0816640406264277,-1.6520889118559006,False
7,9.0,FC3,9.0,0.29342047816832756,6.596001669604076,False
7,9.0,FCz,9.0,0.14028699953955356,1.6055376343538663,False
7,9.0,FC4,9.0,0.08280853434107954,-5.824754657665423,False
7,9.0,C5,9.0,0.35690065171219887,7.064716744959546,False
7,9.0,C1,9.0,0.11970463853515803,1.334422678944688,False
7,9.0,C2,9.0,0.11154070670603858,0.18626243927973687,False
7,9.0,C6,9.0,0.39538261908379996,9.04496288163883,False
7,9.0,CP3,9.0,0.4267551479946849,10.24275348206798,False
7,9.0,CPz,9.0,0.022043327215101112,-15.489421303766871,False
7,9.0,CP4,9.0,0.3283956298276935,9.443946429511353,False
7,9.0,P5,9.0,0.35008785403601883,7.959724569255769,True
7,9.0,P1,9.0,0.12873632755466033,-1.6461591991520397,False
7,9.0,P2,9.0,0.2927328487609452,5.800901552568483,False
7,9.0,PO5,9.0,0.10423038749838628,-2.434945667808131,False
7,9.0,PO3,9.0,0.10571291673510658,-1.3326971503351028,True
7,9.0,PO4,9.0,0.35167810161384105,7.618262964897834,True
7,9.0,PO6,9.0,0.355041730771234,7.596533222729409,False
7,9.0,FT7,9.0,0.3287986122411983,6.236023708407641,False
7,9.0,TP7,9.0,0.5787895967880209,9.87489811150753,False
7,9.0,TP8,9.0,0.20843220779254407,4.910178124860317,False
7,9.0,PO7,9.0,0.10177268193136517,-2.0945860189601455,True
7,9.0,PO8,9.0,0.4243467784610625,10.764257994487776,True
7,9.0,Fpz,14.0,0.08106182237631111,-0.14733255509942714,False
7,9.0,Fp2,14.0,0.06475350472457995,-1.3712870403734274,False
7,9.0,F3,14.0,0.03405244204247759,-9.32168544595216,False
7,9.0,Fz,14.0,0.021322955896532308,-13.996311046448719,False
7,9.0,F4,14.0,0.08223948525236892,-2.021741437639606,False
7,9.0,F8,14.0,0.0701343801499717,-1.541474779445685,False
7,9.0,FC1,14.0,0.07204443244913536,-0.009404818985040283,False
7,9.0,FC2,14.0,0.10448453652960808,4.601054932166894,False
7,9.0,FC6,14.0,0.07186858072613021,-1.4220162662329332,False
7,9.0,T7,14.0,0.1685811897851837,3.137731838162965,False
7,9.0,C3,14.0,0.020216530037341394,-11.960507718585687,False
7,9.0,Cz,14.0,0.01477797411015075,-11.894354847149579,False
7,9.0,C4,14.0,0.0993440895744694,4.99342977052971,False
7,9.0,T8,14.0,0.07012815483316928,1.6365206019605734,False
7,9.0,CP5,14.0,0.15401119742246133,4.248130323800673,False
7,9.0,CP1,14.0,0.09459812260740912,-0.7057857052419335,False
7,9.0,CP6,14.0,0.04972846491068894,-3.426696952061694,False
7,9.0,P7,14.0,0.07349930933488662,0.10056588497195301,True
7,9.0,P3,14.0,0.06034429659903177,-2.9109148196679824,True
7,9.0,Pz,14.0,0.06996070522003,-2.170772339956499,True
7,9.0,P4,14.0,0.045168941043017996,-6.4990117165143175,True
7,9.0,P8,14.0,0.03344980923411798,-9.376167927265117,True
7,9.0,POz,14.0,0.10205512943875575,2.533977291857572,True
7,9.0,O1,14.0,0.07906948394217277,-3.054920686869477,True
7,9.0,Oz,14.0,0.0660238324172679,-5.210396259438164,True
7,9.0,O2,14.0,0.08418355838400143,-6.310050981922758,True
7,9.0,AF7,14.0,0.11579702496738407,2.0165226180489078,False
7,9.0,AF3,14.0,0.07581005958785189,-0.6326039911765118,False
7,9.0,AF4,14.0,0.08670520507717791,1.9692069272352186,False
7,9.0,AF8,14.0,0.07431548196686186,-0.7663930027529188,False
7,9.0,F1,14.0,0.04634849001783808,-6.908399665028723,False
7,9.0,F2,14.0,0.04732670843659382,-7.623552538750542,False
7,9.0,F6,14.0,0.05450386544222082,-3.550633937964358,False
7,9.0,FC3,14.0,0.0657886974737516,1.8965222142387042,False
7,9.0,FCz,14.0,0.08801722256740707,-0.4760894008199519,False
7,9.0,FC4,14.0,0.09879113090791398,4.00280961607604,False
7,9.0,C5,14.0,0.15800555480461903,3.3042752096217027,False
7,9.0,C1,14.0,0.03829799136345459,-7.420965116261714,False
7,9.0,C2,14.0,0.11832277208585922,5.773673408490163,False
7,9.0,C6,14.0,0.13093288985579532,2.2930182800778125,False
7,9.0,CP3,14.0,0.09067511735725498,-1.6759681837506877,False
7,9.0,CPz,14.0,0.13679751318087857,7.600970093336911,False
7,9.0,CP4,14.0,0.11023688124885458,2.137977690618232,False
7,9.0,P5,14.0,0.12931509343659664,4.520550270248914,True
7,9.0,P1,14.0,0.08515479215349835,0.4655362382627206,False
7,9.0,P2,14.0,0.10392152212052824,4.811311367703997,False
7,9.0,PO5,14.0,0.0422806161684745,-4.963878656539987,False
7,9.0,PO3,14.0,0.05498203896174454,-2.81534709816255,True
7,9.0,PO4,14.0,0.0201873982342964,-15.02374161261468,True
7,9.0,PO6,14.0,0.035147806235636944,-10.715756787525489,False
7,9.0,FT7,14.0,0.13783511716808278,3.0060924062873244,False
7,9.0,TP7,14.0,0.20528804779309417,5.243644958538814,False
7,9.0,TP8,14.0,0.04713749158841373,-2.2720168138981385,False
7,9.0,PO7,14.0,0.06426098297956598,-2.5757210011812233,True
7,9.0,PO8,14.0,0.08645970053607982,-1.6012670066823718,True
7,9.0,Fpz,18.0,0.0714631279471424,-1.6462537098452121,False
7,9.0,Fp2,18.0,0.14597379099817423,4.746011957213211,False
7,9.0,F3,18.0,0.2176851422808,11.532968493348452,False
7,9.0,Fz,18.0,0.22877730720375797,11.386328959816602,False
7,9.0,F4,18.0,0.2748644391154767,7.535905249293952,False
7,9.0,F8,18.0,0.12252743408079159,1.2280638661823997,False
7,9.0,FC1,18.0,0.3482955693509813,13.68950215438456,False
7,9.0,FC2,18.0,0.2836353149775374,11.267980605005288,False
7,9.0,FC6,18.0,0.20881501432973065,6.310670252616928,False
7,9.0,T7,18.0,0.24206726414914648,6.12654561939719,False
7,9.0,C3,18.0,0.2392727498180065,7.513781214963821,False
7,9.0,Cz,18.0,0.2552337877479102,15.833160112341174,False
7,9.0,C4,18.0,0.12876065999829026,4.007174318102527,False
7,9.0,T8,18.0,0.18946754604045335,5.661533200879307,False
7,9.0,CP5,18.0,0.15874703474377214,3.733928796922525,False
7,9.0,CP1,18.0,0.19859157926170157,9.245941858242807,False
7,9.0,CP6,18.0,0.09092797224617226,-0.6193612725777169,False
7,9.0,P7,18.0,0.30372950557725703,10.892035370261235,True
7,9.0,P3,18.0,0.17063717769578643,6.642317510492878,True
7,9.0,Pz,18.0,0.032793757114526416,-7.093068602441406,True
7,9.0,P4,18.0,0.05340800497726706,-1.6093251655359728,True
7,9.0,P8,18.0,0.30585065849302706,13.851885698971868,True
7,9.0,POz,18.0,0.21653405344229734,10.029303985825864,True
7,9.0,O1,18.0,0.884981186459738,20.123444915880548,True
7,9.0,Oz,18.0,0.7445942730662467,19.629324944457597,True
7,9.0,O2,18.0,0.6467204591562069,17.54659471408068,True
7,9.0,AF7,18.0,0.09402205215153885,0.431892511613864,False
7,9.0,AF3,18.0,0.08155211900288974,-1.428152527705142,False
7,9.0,AF4,18.0,0.16395304948762837,5.465745324451925,False
7,9.0,AF8,18.0,0.10348405100872576,-0.24634054033931435,False
7,9.0,F1,18.0,0.20297213097954592,9.90471120701084,False
7,9.0,F2,18.0,0.24240791140561718,8.911243736856672,False
